2.92, 37.4727, 7.5897, -2.61989, -7.45547,
2.93, 37.7302, 7.6931, -2.5843, -7.43405,
2.94, 37.9886, 7.79714, -2.54849, -7.4126,
2.95, 38.2479, 7.90183, -2.51247, -7.3911,
2.96, 38.5081, 8.00717, -2.47622, -7.36957,
2.97, 38.7692, 8.11315, -2.43976, -7.34799,
2.98, 39.0311, 8.21978, -2.40308, -7.32638,
2.99, 39.294, 8.32707, -2.36617, -7.30472,
3, 39.5577, 8.435, -2.32904, -7.28303,
3.01, 39.8223, 8.54359, -2.29168, -7.26129,
3.02, 40.0878, 8.65284, -2.2541, -7.23951,
3.03, 40.3541, 8.76275, -2.21628, -7.21769,
3.04, 40.6214, 8.87331, -2.17823, -7.19583,
3.05, 40.8895, 8.98454, -2.13994, -7.17392,
3.06, 41.1585, 9.09643, -2.10142, -7.15197,
3.07, 41.4284, 9.20899, -2.06267, -7.12997,
3.08, 41.6992, 9.32221, -2.02367, -7.10793,
3.09, 41.9709, 9.4361, -1.98443, -7.08584,
3.1, 42.2434, 9.55067, -1.94495, -7.06371,
3.11, 42.5168, 9.6659, -1.90522, -7.04153,
3.12, 42.7911, 9.78181, -1.86525, -7.0193,
3.13, 43.0663, 9.89839, -1.82503, -6.99703,
3.14, 43.3424, 10.0157, -1.78456, -6.9747,
3.15, 43.6193, 10.1336, -1.74384, -6.95233,
3.16, 43.8971, 10.2522, -1.70286, -6.92991,
3.17, 44.1759, 10.3715, -1.66162, -6.90744,
3.18, 44.4554, 10.4915, -1.62013, -6.88491,
3.19, 44.7359, 10.6122, -1.57838, -6.86234,
3.2, 45.0173, 10.7335, -1.53637, -6.83971,
3.21, 45.2995, 10.8556, -1.49409, -6.81704,
3.22, 45.5826, 10.9783, -1.45155, -6.7943,
3.23, 45.8666, 11.1017, -1.40874, -6.77152,
3.24, 46.1515, 11.2258, -1.36567, -6.74868,
3.25, 46.4373, 11.3506, -1.32232, -6.72579,
3.26, 46.724, 11.4761, -1.2787, -6.70284,
3.27, 47.0115, 11.6024, -1.2348, -6.67983,
3.28, 47.2999, 11.7293, -1.19063, -6.65677,
3.29, 47.5892, 11.8569, -1.14618, -6.63365,
3.3, 47.8794, 11.9852, -1.10145, -6.61047,
3.31, 48.1704, 12.1142, -1.05644, -6.58723,
3.32, 48.4624, 12.2439, -1.01115, -6.56393,
3.33, 48.7552, 12.3743, -0.965564, -6.54057,
3.34, 49.0489, 12.5054, -0.919694, -6.51715,
3.35, 49.3435, 12.6373, -0.873535, -6.49367,
3.36, 49.639, 12.7698, -0.827084, -6.47013,
3.37, 49.9353, 12.9031, -0.780339, -6.44652,
3.38, 50.2325, 13.0371, -0.733299, -6.42285,
3.39, 50.5307, 13.1718, -0.685962, -6.39912,
3.4, 50.8297, 13.3072, -0.638326, -6.37532,
3.41, 51.1295, 13.4433, -0.590388, -6.35145,
3.42, 51.4303, 13.5801, -0.542147, -6.32752,
3.43, 51.7319, 13.7177, -0.493601, -6.30352,
3.44, 52.0345, 13.856, -0.444748, -6.27945,
3.45, 52.3379, 13.995, -0.395586, -6.25532,
3.46, 52.6422, 14.1347, -0.346114, -6.23111,
3.47, 52.9473, 14.2752, -0.296328, -6.20683,
3.48, 53.2534, 14.4164, -0.246228, -6.18248,
3.49, 53.5603, 14.5583, -0.195811, -6.15806,
3.5, 53.8682, 14.7009, -0.145076, -6.13357,
3.51, 54.1769, 14.8443, -0.0940197, -6.109,
3.52, 54.4864, 14.9884, -0.0426413, -6.08436,
3.53, 54.7969, 15.1333, 0.00906167, -6.05964,
3.54, 55.1082, 15.2789, 0.061091, -6.03485,
3.55, 55.4205, 15.4252, 0.113449, -6.00998,
3.56, 55.7336, 15.5723, 0.166137, -5.98503,
3.57, 56.0476, 15.7201, 0.219157, -5.96001,
3.58, 56.3624, 15.8686, 0.272511, -5.9349,
3.59, 56.6782, 16.0179, 0.326202, -5.90972,
3.6, 56.9948, 16.1679, 0.38023, -5.88445,
3.61, 57.3124, 16.3187, 0.434599, -5.8591,
3.62, 57.6308, 16.4702, 0.48931, -5.83367,
3.63, 57.95, 16.6225, 0.544364, -5.80815,
3.64, 58.2702, 16.7755, 0.599765, -5.78255,
3.65, 58.5913, 16.9292, 0.655513, -5.75687,
3.66, 58.9132, 17.0837, 0.711612, -5.7311,
3.67, 59.236, 17.239, 0.768062, -5.70524,
3.68, 59.5597, 17.395, 0.824866, -5.67929,
3.69, 59.8843, 17.5518, 0.882026, -5.65326,
3.7, 60.2097, 17.7093, 0.939543, -5.62713,
3.71, 60.5361, 17.8676, 0.99742, -5.60092,
3.72, 60.8633, 18.0266, 1.05566, -5.57461,
3.73, 61.1914, 18.1864, 1.11426, -5.54821,
3.74, 61.5204, 18.347, 1.17323, -5.52171,
3.75, 61.8503, 18.5083, 1.23256, -5.49512,
3.76, 62.181, 18.6704, 1.29227, -5.46844,
3.77, 62.5126, 18.8333, 1.35235, -5.44166,
3.78, 62.8451, 18.9969, 1.4128, -5.41478,
3.79, 63.1785, 19.1612, 1.47362, -5.38781,
3.8, 63.5128, 19.3264, 1.53482, -5.36073,
3.81, 63.848, 19.4923, 1.59641, -5.33355,
3.82, 64.184, 19.659, 1.65837, -5.30628,
3.83, 64.5209, 19.8264, 1.72072, -5.2789,
3.84, 64.8588, 19.9947, 1.78345, -5.25142,
3.85, 65.1974, 20.1637, 1.84657, -5.22383,
3.86, 65.537, 20.3334, 1.91007, -5.19614,
3.87, 65.8775, 20.504, 1.97397, -5.16834,
3.88, 66.2188, 20.6753, 2.03827, -5.14043,
3.89, 66.561, 20.8474, 2.10295, -5.11242,
3.9, 66.9041, 21.0203, 2.16804, -5.0843,
3.91, 67.2481, 21.1939, 2.23352, -5.05606,
3.92, 67.593, 21.3684, 2.2994, -5.02772,
3.93, 67.9387, 21.5436, 2.36569, -4.99926,
3.94, 68.2853, 21.7196, 2.43238, -4.97069,
3.95, 68.6328, 21.8963, 2.49948, -4.94201,
3.96, 68.9812, 22.0739, 2.56699, -4.91321,
3.97, 69.3305, 22.2523, 2.63491, -4.88429,
3.98, 69.6806, 22.4314, 2.70324, -4.85526,
3.99, 70.0317, 22.6113, 2.77198, -4.8261,
4, 70.3836, 22.792, 2.84115, -4.79683,
4.01, 70.7364, 22.9735, 2.91073, -4.76743,
4.02, 71.0901, 23.1558, 2.98073, -4.73792,
4.03, 71.4446, 23.3389, 3.05115, -4.70828,
4.04, 71.8001, 23.5227, 3.122, -4.67851,
4.05, 72.1564, 23.7074, 3.19327, -4.64862,
4.06, 72.5136, 23.8928, 3.26498, -4.61861,
4.07, 72.8717, 24.0791, 3.33711, -4.58847,
4.08, 73.2307, 24.2661, 3.40968, -4.55819,
4.09, 73.5906, 24.454, 3.48267, -4.52779,
4.1, 73.9513, 24.6426, 3.55611, -4.49726,
4.11, 74.3129, 24.832, 3.62998, -4.46659,
4.12, 74.6754, 25.0223, 3.7043, -4.4358,
4.13, 75.0388, 25.2133, 3.77905, -4.40486,
4.14, 75.4031, 25.4051, 3.85425, -4.3738,
4.15, 75.7682, 25.5978, 3.92989, -4.34259,
4.16, 76.1342, 25.7912, 4.00598, -4.31125,
4.17, 76.5012, 25.9854, 4.08253, -4.27977,
4.18, 76.8689, 26.1805, 4.15952, -4.24814,
4.19, 77.2376, 26.3763, 4.23696, -4.21638,
4.2, 77.6072, 26.573, 4.31487, -4.18447,
4.21, 77.9776, 26.7704, 4.39323, -4.15242,
